!	! ⚠️ ❕ ❗️
!!	!! ‼️
!?	!? ⁉️
#	# #️⃣
$	$ 💰
美洲	美洲 🌎
美洲地球	美洲地球 🌎
美洲地球儀	美洲地球儀 🌎
美洲熱帶鸚鵡	美洲熱帶鸚鵡 🦜
美洲獅	美洲獅 🐆
美洲虎	美洲虎 🐆
美洲豹	美洲豹 🐆
美洲駝	美洲駝 🦙
美洲鴕	美洲鴕 🦙
美滋滋	美滋滋 😋
美濃瓜	美濃瓜 🍈
美甲	美甲 💅 💅🏻
美甲店	美甲店 💅
美甲沙龍	美甲沙龍 💅
美術	美術 🎨
美術調色板	美術調色板 🎨
美金	美金 💵 💸
美金現鈔	美金現鈔 💵
美金符號	美金符號 💲
美鈔	美鈔 💵
美鐵	美鐵 🚞
美食	美食 🥯
美髮師	美髮師 💇‍♀️ 💇‍♂️
美髮店	美髮店 💇‍♀️ 💇‍♂️ 💈
美麗	美麗 😍
美麗的公主	美麗的公主 👸
美麗的女王	美麗的女王 👸
羞	羞 😚 🙈
羞恥	羞恥 🙈
羞惱	羞惱 😤
羞澀	羞澀 ☺️ 😊 😚
羞羞	羞羞 😚
羞羞臉	羞羞臉 🙈
羣島	羣島 🗾
羣組遊戲	羣組遊戲 🎯 🎳
義大利	義大利 🇮🇹
義大利冰淇淋	義大利冰淇淋 🍧 🍨
義大利國旗	義大利國旗 🇮🇹
義大利食物	義大利食物 🍕
義大利麪	義大利麪 🍝
義式冰淇淋	義式冰淇淋 🍧 🍨
義式臘腸	義式臘腸 🍕
義式臘腸披薩	義式臘腸披薩 🍕
義肢	義肢 🦾 🦿
羮	羮 🥣
羽	羽 🪶
羽毛	羽毛 🪶
羽毛球	羽毛球 🏸
羽毛球同球拍	羽毛球同球拍 🏸
羽毛球拍	羽毛球拍 🏸
羽毛球拍和羽毛球	羽毛球拍和羽毛球 🏸
羽毛球拍和羽球	羽毛球拍和羽球 🏸
羽毛球拍與羽毛球	羽毛球拍與羽毛球 🏸
羽毛球拍與羽球	羽毛球拍與羽球 🏸
羽毛球運動	羽毛球運動 🏸
羽球	羽球 🏸
羽球拍	羽球拍 🏸
羽球拍和羽毛球	羽球拍和羽毛球 🏸
羽球拍和羽球	羽球拍和羽球 🏸
羽球拍與羽毛球	羽球拍與羽毛球 🏸
羽球拍與羽球	羽球拍與羽球 🏸
羽衣甘藍	羽衣甘藍 🥬
羽衣甘藍葉	羽衣甘藍葉 🥬
習題	習題 📖
翠河	翠河 🏇
翻白眼	翻白眼 🙄
翻白眼的臉	翻白眼的臉 🙄
翻白眼的表情	翻白眼的表情 🙄
翻筋斗	翻筋斗 🤸‍♀️ 🤸‍♂️
翻筋斗的女性	翻筋斗的女性 🤸‍♀️
翻筋斗的男性	翻筋斗的男性 🤸‍♂️
翻跟斗	翻跟斗 🤸‍♀️ 🤸‍♂️
翻跟斗的人	翻跟斗的人 🤸
翻跟斗的女性	翻跟斗的女性 🤸‍♀️
翻跟斗的男性	翻跟斗的男性 🤸‍♂️
翻開	翻開 📖
翻開的書本	翻開的書本 📖
翻頭髮	翻頭髮 💁‍♀️ 💁‍♂️
耀眼	耀眼 ✨
老	老 🧓🏻
老人	老人 👴 👵 🧓 🧓🏻
老伯伯	老伯伯 👴
老倌	老倌 👴🏻
老公公	老公公 👴
老友	老友 👯‍♂️
老大媽	老大媽 👵
老大爺	老大爺 👴
老天	老天 🤬
老太	老太 👵🏻
老太太	老太太 👵
老太婆	老太婆 👵
老女人	老女人 👵 👵🏻
老奶	老奶 👵🏻
老奶奶	老奶奶 👵
老婆婆	老婆婆 👵
老婦	老婦 👵
老婦人	老婦人 👵
老媽	老媽 👩🏻
老嫲嫲	老嫲嫲 👵
老嬸嬸	老嬸嬸 👵
老小姐	老小姐 👵
老尷	老尷 😅
老屋	老屋 🏚
老師	老師 👨‍🏫 👩‍🏫 🧑‍🏫 🧑🏻‍🏫
老師女	老師女 👩🏻‍🏫
老師男	老師男 👨🏻‍🏫
老年人	老年人 👴 🧓
老房子	老房子 🏚
老撾	老撾 🇱🇦
老撾國旗	老撾國旗 🇱🇦
老撾旗	老撾旗 🇱🇦
老母	老母 👩🏻
老派	老派 ✒️ 🖋
老火車	老火車 🚂
老爸	老爸 👨🏻
老爺爺	老爺爺 👴
老男人	老男人 👴 👴🏻
老竇	老竇 👨🏻
老者	老者 🧓
老聖徒尼克	老聖徒尼克 🎅
老舊	老舊 🏚 🗝
老花眼鏡	老花眼鏡 👓 🤓
老花鏡	老花鏡 👓 🤓
老虎	老虎 🐅 🐯
老虎樣	老虎樣 🐯
老虎機	老虎機 🎰
老虎臉	老虎臉 🐯
老豆	老豆 👨🏻
老遊戲	老遊戲 👾
老頭	老頭 👴 👴🏻
老鷹	老鷹 🦅
老鼠	老鼠 🐀 🐁 🐭
老鼠樣	老鼠樣 🐭
考慮	考慮 🤔
考慮下	考慮下 🤔
考拉	考拉 🐨
考拉熊	考拉熊 🐨
考拉臉	考拉臉 🐨
考拉頭	考拉頭 🐨
耍球	耍球 🤹‍♀️ 🤹‍♂️
耍球的人	耍球的人 🤹
耍球的女性	耍球的女性 🤹‍♀️
耍球的男性	耍球的男性 🤹‍♂️
耍酷	耍酷 😎
耍雜技嘅人	耍雜技嘅人 🤹
耍雜技嘅女人	耍雜技嘅女人 🤹‍♀️
耍雜技嘅男人	耍雜技嘅男人 🤹‍♂️
耐旱植物	耐旱植物 🌵
耗子	耗子 🐀 🐁 🐭
耳	耳 👂 👂🏻
耳仔	耳仔 👂 👂🏻
耳光	耳光 👋
耳垂	耳垂 👂
耳放	耳放 🎧
耳朵	耳朵 👂 👂🏻
耳朵戴着助聽器	耳朵戴着助聽器 🦻
耳機	耳機 🎧
耳筒	耳筒 🎧
耳罩	耳罩 🎧
耳聾	耳聾 🧏🏻
耳聾女	耳聾女 🧏🏻‍♀️
耳聾男	耳聾男 🧏🏻‍♂️
耳背	耳背 🦻 🧏‍♀️ 🧏‍♂️
耳麥	耳麥 🎧
耶	耶 ✋ ✌🏻️ 🥳 😀 😁 😃 😄 😆 🙌
耶穌會茶	耶穌會茶 🧉
耶誕	耶誕 🎄
耶誕夫人	耶誕夫人 🤶
耶誕奶奶	耶誕奶奶 🤶
耶誕婆婆	耶誕婆婆 🤶
耶誕樹	耶誕樹 🎄
耶誕節	耶誕節 🎄 🎅 🤶
耶誕老人	耶誕老人 🎅
耶誕老公公	耶誕老公公 🎅
耶誕裝飾	耶誕裝飾 🎄
耿西	耿西 🇬🇬
聆聽	聆聽 👂
聆聽音樂	聆聽音樂 🎧
聊天	聊天 💬 💭
聊天氣泡	聊天氣泡 💬
聊天泡泡	聊天泡泡 💬 💭
聖佑達修斯	聖佑達修斯 🇧🇶
聖克里斯多福及尼維斯	聖克里斯多福及尼維斯 🇰🇳
聖克里斯多福及尼維斯國旗	聖克里斯多福及尼維斯國旗 🇰🇳
聖克里斯多福國旗	聖克里斯多福國旗 🇰🇳
聖博德日	聖博德日 ☘️
聖城	聖城 🕋
聖基茨和尼維斯	聖基茨和尼維斯 🇰🇳
聖基茨和尼維斯國旗	聖基茨和尼維斯國旗 🇰🇳
聖基茨和尼維斯旗	聖基茨和尼維斯旗 🇰🇳
聖基茨旗	聖基茨旗 🇰🇳
聖堂	聖堂 🕋
聖多美及普林西比	聖多美及普林西比 🇸🇹
聖多美及普林西比國旗	聖多美及普林西比國旗 🇸🇹
聖多美和普林西比	聖多美和普林西比 🇸🇹
聖多美和普林西比國旗	聖多美和普林西比國旗 🇸🇹
聖多美和普林西比旗	聖多美和普林西比旗 🇸🇹
聖多美和普林西比民主共和國	聖多美和普林西比民主共和國 🇸🇹
聖多美國旗	聖多美國旗 🇸🇹
聖多美旗	聖多美旗 🇸🇹
聖多美普林西比	聖多美普林西比 🇸🇹
聖多美普林西比國旗	聖多美普林西比國旗 🇸🇹
聖嬰	聖嬰 👼🏻
聖尤斯特歇斯	聖尤斯特歇斯 🇧🇶
聖尼克	聖尼克 🎅
聖尼古拉	聖尼古拉 🎅
聖尼古拉斯	聖尼古拉斯 🎅
聖巴泰勒米	聖巴泰勒米 🇧🇱
聖巴泰勒米區旗	聖巴泰勒米區旗 🇧🇱
聖巴泰勒米島	聖巴泰勒米島 🇧🇱
聖巴泰勒米島旗幟	聖巴泰勒米島旗幟 🇧🇱
聖巴泰勒米旗	聖巴泰勒米旗 🇧🇱
聖巴泰勒米旗幟	聖巴泰勒米旗幟 🇧🇱
聖巴瑟米	聖巴瑟米 🇧🇱
聖巴瑟米島	聖巴瑟米島 🇧🇱
聖巴瑟米島旗幟	聖巴瑟米島旗幟 🇧🇱
聖巴瑟米旗幟	聖巴瑟米旗幟 🇧🇱
聖帕特里克節	聖帕特里克節 ☘️
聖座	聖座 🇻🇦
聖文森及格瑞那丁	聖文森及格瑞那丁 🇻🇨
聖文森及格瑞那丁國旗	聖文森及格瑞那丁國旗 🇻🇨
聖文森國旗	聖文森國旗 🇻🇨
聖文森特和格林納丁斯	聖文森特和格林納丁斯 🇻🇨
聖文森特和格林納丁斯國旗	聖文森特和格林納丁斯國旗 🇻🇨
聖文森特和格林納丁斯旗	聖文森特和格林納丁斯旗 🇻🇨
聖文森特旗	聖文森特旗 🇻🇨
聖海倫	聖海倫 🌋
聖海倫斯	聖海倫斯 🌋
聖海倫斯山	聖海倫斯山 🌋
聖海倫斯火山	聖海倫斯火山 🌋
聖海倫火山	聖海倫火山 🌋
聖潔	聖潔 😇
聖火	聖火 🧨
聖皮埃爾和密克隆	聖皮埃爾和密克隆 🇵🇲
聖皮埃爾和密克隆旗幟	聖皮埃爾和密克隆旗幟 🇵🇲
聖皮埃爾和密克隆羣島	聖皮埃爾和密克隆羣島 🇵🇲
聖皮埃爾和密克隆羣島旗幟	聖皮埃爾和密克隆羣島旗幟 🇵🇲
聖皮埃爾和密克隆群島	聖皮埃爾和密克隆群島 🇵🇲
聖皮埃爾和密克隆群島島旗	聖皮埃爾和密克隆群島島旗 🇵🇲
聖皮埃爾和密克隆群島旗	聖皮埃爾和密克隆群島旗 🇵🇲
聖皮埃爾國旗	聖皮埃爾國旗 🇵🇲
聖皮埃爾旗	聖皮埃爾旗 🇵🇲
聖皮埃爾旗幟	聖皮埃爾旗幟 🇵🇲
聖皮耶與密克隆	聖皮耶與密克隆 🇵🇲
聖盧西亞	聖盧西亞 🇱🇨
聖盧西亞國旗	聖盧西亞國旗 🇱🇨
聖盧西亞旗	聖盧西亞旗 🇱🇨
聖誕	聖誕 🎄 🤶
聖誕之父	聖誕之父 🎅
聖誕夫人	聖誕夫人 🤶
聖誕奶奶	聖誕奶奶 🤶 🤶🏻
聖誕婆婆	聖誕婆婆 🤶
聖誕島	聖誕島 🇨🇽
聖誕島島旗	聖誕島島旗 🇨🇽
聖誕島旗	聖誕島旗 🇨🇽
聖誕島旗幟	聖誕島旗幟 🇨🇽
聖誕樹	聖誕樹 🎄
聖誕節	聖誕節 🎄 🎅 🤶
聖誕老人	聖誕老人 🎅 🎅🏻 🤶 🧑🏻‍🎄
聖誕老人先生	聖誕老人先生 🎅
聖誕老公公	聖誕老公公 🎅
聖誕老奶奶	聖誕老奶奶 🤶 🤶🏻
聖誕老爺爺	聖誕老爺爺 🎅 🎅🏻
聖誕裝飾	聖誕裝飾 🎄
聖赫倫那	聖赫倫那 🇸🇭
聖赫勒拿	聖赫勒拿 🇸🇭
聖赫勒拿島	聖赫勒拿島 🇸🇭
聖赫勒拿島國旗	聖赫勒拿島國旗 🇸🇭
聖赫勒拿島旗	聖赫勒拿島旗 🇸🇭
聖赫勒拿島旗幟	聖赫勒拿島旗幟 🇸🇭
聖赫勒拿旗幟	聖赫勒拿旗幟 🇸🇭
聖露西亞	聖露西亞 🇱🇨
聖露西亞國旗	聖露西亞國旗 🇱🇨
聖馬丁	聖馬丁 🇸🇽
聖馬丁旗	聖馬丁旗 🇸🇽
聖馬利諾	聖馬利諾 🇸🇲
聖馬利諾國旗	聖馬利諾國旗 🇸🇲
聖馬利諾旗	聖馬利諾旗 🇸🇲
聖馬力諾	聖馬力諾 🇸🇲
聖馬力諾國旗	聖馬力諾國旗 🇸🇲
聖馬力諾旗	聖馬力諾旗 🇸🇲
聘禮	聘禮 💝
聚會	聚會 🍻 🎈 🎉 🎊 🥳
聚會臉	聚會臉 🥳
聞	聞 👃
聯合傑克	聯合傑克 🇬🇧
聯合國	聯合國 🇺🇳
聯合國幟	聯合國幟 🇺🇳
聯合國旗	聯合國旗 🇺🇳
聯合國旗幟	聯合國旗幟 🇺🇳
聯合國會旗	聯合國會旗 🇺🇳
聯合旗	聯合旗 🇬🇧
聯合王國國旗	聯合王國國旗 🇬🇧
聯排別墅	聯排別墅 🏠 🏡
聯排房屋	聯排房屋 🏠 🏡
聯結	聯結 🔗
聯絡卡	聯絡卡 📇
聯繫卡	聯繫卡 📇
聯繫我	聯繫我 🤙
聰明	聰明 🧠 😇
聲樂	聲樂 👨‍🎤
聲樂家	聲樂家 👨‍🎤 👩‍🎤
聲量中等嘅喇叭	聲量中等嘅喇叭 🔉
聲量大嘅喇叭	聲量大嘅喇叭 🔊
聲量滑桿	聲量滑桿 🎚
聲音	聲音 🎙 📻
聳聳肩	聳聳肩 🤷‍♀️ 🤷‍♂️
聳肩	聳肩 🤷‍♀️ 🤷‍♂️
聳肩嘅女人	聳肩嘅女人 🤷‍♀️
聳肩嘅女性	聳肩嘅女性 🤷‍♀️
聳肩嘅男人	聳肩嘅男人 🤷‍♂️
聳肩嘅男性	聳肩嘅男性 🤷‍♂️
聳肩的人	聳肩的人 🤷
聳肩的女人	聳肩的女人 🤷‍♀️
聳肩的女性	聳肩的女性 🤷‍♀️
聳肩的男人	聳肩的男人 🤷‍♂️
聳肩的男性	聳肩的男性 🤷‍♂️
聳膊頭嘅人	聳膊頭嘅人 🤷
職員	職員 👨‍💼 👩‍💼 🧑🏻‍💼 🧑‍💼
職員女	職員女 👩🏻‍💼
職員男	職員男 👨🏻‍💼
職棒	職棒 ⚾️
職業高爾夫球協會	職業高爾夫球協會 ⛳️
職籃	職籃 🏀
聽	聽 👂
聽不下去	聽不下去 😞
聽不到	聽不到 🧏‍♀️ 🧏‍♂️
聽不懂	聽不懂 😵
聽不見	聽不見 🧏‍♀️ 🧏‍♂️ 🧏🏻
聽不見女	聽不見女 🧏🏻‍♀️
聽不見男	聽不見男 🧏🏻‍♂️
聽住	聽住 👂
聽到	聽到 👂
聽力障礙	聽力障礙 🦻 🧏‍♀️ 🧏‍♂️
聽唔到	聽唔到 🙉
聽我説	聽我説 👂
聽我講	聽我講 👂
聽歌	聽歌 🎧
聽筒	聽筒 📞 🩺
聽見	聽見 👂
聽覺	聽覺 👂
聽診儀器	聽診儀器 🩺
聽診器	聽診器 🩺
聽障	聽障 🦻 🧏‍♀️ 🧏‍♂️
聽障人	聽障人 🧏‍♀️ 🧏‍♂️
聽障者	聽障者 🧏 🧏‍♀️ 🧏‍♂️
聽雨軒	聽雨軒 🚻
聽音樂	聽音樂 🎧
聾	聾 🧏🏻
聾人	聾人 🧏‍♀️ 🧏‍♂️
聾啞	聾啞 🧏🏻
聾啞人	聾啞人 🧏🏻
聾啞人女	聾啞人女 🧏🏻‍♀️
聾啞人男	聾啞人男 🧏🏻‍♂️
聾啞女	聾啞女 🧏🏻‍♀️
聾啞男	聾啞男 🧏🏻‍♂️
聾女	聾女 🧏🏻‍♀️
聾子	聾子 🧏🏻
聾子女	聾子女 🧏🏻‍♀️
聾子男	聾子男 🧏🏻‍♂️
聾男	聾男 🧏🏻‍♂️
肉卷	肉卷 🥓
肉塊	肉塊 🥩
肉捲	肉捲 🥓
肉排	肉排 🥩
肉眼扒	肉眼扒 🥩
肉眼排	肉眼排 🥩
肉骨	肉骨 🍖
肋排	肋排 🥩
肋眼	肋眼 🥩
肋眼排	肋眼排 🥩
肋眼牛排	肋眼牛排 🥩
肌	肌 💪🏻
肌肉	肌肉 💪 💪🏻
股市	股市 💹
股骨	股骨 🦴
肢	肢 🦵
肢體	肢體 🦵 🦶
肥皂	肥皂 🧼 🧽
肥皂水	肥皂水 🧼 🧽
肥皂泡	肥皂泡 🧼 🧽
肥皂泡沫	肥皂泡沫 🧼 🧽
肥皂泡泡	肥皂泡泡 🧼 🧽
肥皂	肥皂 🧼
肥皂條	肥皂條 🧼
肥皂泡	肥皂泡 🧼 🧽
肥皂泡沫	肥皂泡沫 🧼 🧽
肥豬	肥豬 🐖
肩並肩	肩並肩 🧑🏻‍🤝‍🧑🏻
肩帶上衣	肩帶上衣 🎽
肯亞	肯亞 🇰🇪
肯亞國旗	肯亞國旗 🇰🇪
肯塔基打吡	肯塔基打吡 🏇
肯塔基賽馬	肯塔基賽馬 🏇 🐎
肯尼亞	肯尼亞 🇰🇪
肯尼亞國旗	肯尼亞國旗 🇰🇪
肯尼亞旗	肯尼亞旗 🇰🇪
肯雅	肯雅 🇰🇪
肯雅國旗	肯雅國旗 🇰🇪
肯雅旗	肯雅旗 🇰🇪
肱二頭肌	肱二頭肌 💪
肱部	肱部 🦴
肱骨	肱骨 🦴
肱骨骨骼	肱骨骨骼 🦴
肺	肺 🫁
肺炎疫苗	肺炎疫苗 💉
肺炎針	肺炎針 💉
背包	背包 🎒 🧳
背囊	背囊 🎒
背心	背心 🎽 🦺
背心裙	背心裙 👗
胚芽	胚芽 🦠
胡	胡 🧔🏻
胡女	胡女 🧔🏻‍♀️
胡扯	胡扯 🤥 🤬
胡椒	胡椒 🌶
胡男	胡男 🧔🏻‍♂️
胡蘿蔔	胡蘿蔔 🥕
胡蜂	胡蜂 🐝
胡説	胡説 🤥 🤬
胡説八道	胡説八道 🤬
胸片	胸片 🩻
胸透	胸透 🩻
胸針	胸針 🏵️
能源	能源 ⚡️ 🔌
能見度低	能見度低 🌁
能量	能量 ⚡️
脆皮甜筒	脆皮甜筒 🍦
脆米餅	脆米餅 🍘
脛	脛 🦵🏻
脛骨	脛骨 🦴
唇	唇 👄
唇印	唇印 💋
唇彩	唇彩 💄
唇膏	唇膏 💄
唇蜜	唇蜜 💄
脱氧核糖核酸	脱氧核糖核酸 🧬
脱氧核糖核酸	脱氧核糖核酸 🧬
脷	脷 👅
脾氣壞的小貓	脾氣壞的小貓 😾
脾氣壞的貓	脾氣壞的貓 😾
脾氣壞的貓咪	脾氣壞的貓咪 😾
脾氣暴躁	脾氣暴躁 😡 😾
脾氣暴躁的小貓	脾氣暴躁的小貓 😾
脾氣暴躁的貓	脾氣暴躁的貓 😾
脾氣暴躁的貓咪	脾氣暴躁的貓咪 😾
腐敗	腐敗 🥴
腓骨	腓骨 🦴
腕錶	腕錶 ⌚️
腕龍	腕龍 🦕
腦	腦 🧠
腦子	腦子 🧠
腦子壞了	腦子壞了 🤪 😜
腦子爆炸	腦子爆炸 🤯
腦損傷	腦損傷 🤕
腦袋炸開	腦袋炸開 🤯
腦袋爆炸	腦袋爆炸 🤯
腦袋空空	腦袋空空 😐 😑
腦部	腦部 🧠
腦部爆炸	腦部爆炸 🤯
腦震盪	腦震盪 🤕
腮鼠	腮鼠 🐹
腳	腳 👣 🦵 🦶 🦶🏻
腳丫子	腳丫子 🦶
腳印	腳印 🐾 👣
腳底	腳底 🦶🏻
腳掌	腳掌 🦶🏻
腳步	腳步 👣
腹足動物殼	腹足動物殼 🐚
腹足綱軟件動物殼	腹足綱軟件動物殼 🐚
腹足綱軟體動物殼	腹足綱軟體動物殼 🐚
腿	腿 🍗 🦵 🦵🏻 🦿
膏布	膏布 🩹
膝上型電腦	膝上型電腦 💻
膠卷	膠卷 🎞 🎞️
膠囊	膠囊 💊
膠布	膠布 🩹
膠布繃帶	膠布繃帶 🩹
膠捲	膠捲 🎞️
膠片	膠片 🎞️
膠片攝像機	膠片攝像機 🎥
膨脹嘅心	膨脹嘅心 💗
膨脹的心	膨脹的心 💗
臂	臂 🦾
臉上有彩紙	臉上有彩紙 🥳
臉吹風	臉吹風 🌬
臉紅	臉紅 ☺️ 🤗 😊 😚 😳
臉紅的新娘	臉紅的新娘 👰
臉紅的臉	臉紅的臉 😊
臉紅的表情	臉紅的表情 😊
臉紅的表情符號	臉紅的表情符號 😊
臉部按摩	臉部按摩 💆‍♀️ 💆‍♂️
臉霜	臉霜 🧴
臍橙	臍橙 🍊
卧底	卧底 🕵️‍♀️ 🕵️‍♂️
卧底探員	卧底探員 🕵️‍♂️
卧底特工	卧底特工 🕵️‍♀️ 🕵️‍♂️
卧牀	卧牀 🛌
卧舖	卧舖 🚃
自來水	自來水 🚰
自動人力車	自動人力車 🛺
自動取款機	自動取款機 🏧
自動提款機	自動提款機 🏧
自動櫃員機	自動櫃員機 🏧
自動輪椅	自動輪椅 🦼
自在	自在 😌
自大	自大 😤
自拍	自拍 🤳 🤳🏻
自攜式水下呼吸裝置	自攜式水下呼吸裝置 🤿
自然風光	自然風光 🏞️
自由	自由 🗽
自由女神	自由女神 🗽
自由女神像	自由女神像 🗽
自由女神島	自由女神島 🗽
自由島	自由島 🗽
自由泳	自由泳 🏊🏻
自由泳女	自由泳女 🏊🏻‍♀️
自由泳男	自由泳男 🏊🏻‍♂️
自由神像	自由神像 🗽
自行車	自行車 🏍 🚲 🚴‍♀️ 🚴‍♂️ 🚵‍♀️ 🚵‍♂️
自行車手	自行車手 🚴
自豪	自豪 😎
自豪旗幟	自豪旗幟 🏳️‍🌈
自負	自負 😤
自駕遊	自駕遊 🛣
臭	臭 💩
臭鼬	臭鼬 🦨
臭鼬鼠	臭鼬鼠 🦨
致命	致命 ☠️
致敬	致敬 🫡
台幣	台幣 💵
台幣符號	台幣符號 💲
台式機	台式機 🖥
台式電腦	台式電腦 🖥
台機	台機 🖥
台灣	台灣 🇹🇼
台灣國旗	台灣國旗 🇹🇼
台灣旗	台灣旗 🇹🇼
台灣旗幟	台灣旗幟 🇹🇼
臼齒	臼齒 🦷
舉中指	舉中指 🖕
舉手慶祝	舉手慶祝 🙌
舉手擊掌	舉手擊掌 ✋ 🖐 🙌
舉手的女人	舉手的女人 🙋‍♀️
舉手的女子	舉手的女子 🙋‍♀️
舉手的女性	舉手的女性 🙋‍♀️
舉手的男人	舉手的男人 🙋‍♂️
舉手的男子	舉手的男子 🙋‍♂️
舉手的男性	舉手的男性 🙋‍♂️
舉手禮	舉手禮 🖖
舉杯	舉杯 🍾
舉杯敬酒	舉杯敬酒 🥂
舉杯祝酒	舉杯祝酒 🥂
舉臂	舉臂 🙋‍♀️ 🙋‍♂️
舉起	舉起 ✊ 🙌
舉起一隻手	舉起一隻手 🙋‍♀️ 🙋‍♂️
舉起一隻手嘅人	舉起一隻手嘅人 🙋
舉起一隻手的人	舉起一隻手的人 🙋
舉起一隻手的女人	舉起一隻手的女人 🙋‍♀️
舉起一隻手的男人	舉起一隻手的男人 🙋‍♂️
舉起手來	舉起手來 🙌
舉起手的人	舉起手的人 🙋
舉起手的女人	舉起手的女人 🙋‍♀️
舉起手的女子	舉起手的女子 🙋‍♀️
舉起手的女性	舉起手的女性 🙋‍♀️
舉起手的男人	舉起手的男人 🙋‍♂️
舉起手的男子	舉起手的男子 🙋‍♂️
舉起手的男性	舉起手的男性 🙋‍♂️
舉起手臂	舉起手臂 🖐 🙋‍♀️ 🙋‍♂️
舉起手臂的女人	舉起手臂的女人 🙋‍♀️
舉起手臂的男人	舉起手臂的男人 🙋‍♂️
舉起拳頭	舉起拳頭 ✊ ✊🏻
舉起的手	舉起的手 ✋ 🖐
舉起的拳頭	舉起的拳頭 ✊
舉起胳膊	舉起胳膊 🙆‍♀️ 🙆‍♂️
舉起雙手	舉起雙手 🙌
舉起雙手歡呼	舉起雙手歡呼 🙌
舉起食指	舉起食指 ☝️
舉重	舉重 🏋️‍♀️ 🏋️‍♂️ 🏋🏻
舉重員	舉重員 🏋 🏋️‍♀️ 🏋️‍♂️
舉重女	舉重女 🏋🏻‍♀️
舉重男	舉重男 🏋🏻‍♂️
舉重的人	舉重的人 🏋️‍♀️ 🏋️‍♂️
舉重的女人	舉重的女人 🏋️‍♀️
舉重的男人	舉重的男人 🏋️‍♂️
舉重練習	舉重練習 🏋️‍♂️
舉重者	舉重者 🏋 🏋️‍♀️ 🏋️‍♂️
舉重訓練	舉重訓練 🏋️‍♂️
舉重運動員	舉重運動員 🏋️‍♀️ 🏋️‍♂️
舉雙手	舉雙手 🙌
舉雙手投降	舉雙手投降 🙌
舉雙手歡呼	舉雙手歡呼 🙌
舉雙手歡呼的手勢	舉雙手歡呼的手勢 🙌
舉高	舉高 🙌
舊屋	舊屋 🏚 🏚️
舊式鎖匙	舊式鎖匙 🗝
舊式鑰匙	舊式鑰匙 🗝
舊房子	舊房子 🏚 🏚️
舊的鑰匙	舊的鑰匙 🗝
舊鎖匙	舊鎖匙 🗝
舊鑰匙	舊鑰匙 🗝
舌	舌 👅
舌頭	舌頭 👅 😛
舐	舐 👅
舒服	舒服 ☺️
舒適的天氣	舒適的天氣 ☀️
舔	舔 👅
舔嘴唇	舔嘴唇 😋
舔我的嘴唇	舔我的嘴唇 😋
舔着嘴唇眯眼微笑	舔着嘴唇眯眼微笑 😋
舔唇	舔唇 😋
舔舌	舔舌 👅
舔舌頭	舔舌頭 👅 😋
舔舌頭嘅笑面	舔舌頭嘅笑面 😋
舞	舞 💃🏻
舞動之心	舞動之心 💞
舞台劇	舞台劇 🎭
舞女	舞女 👯‍♀️ 💃🏻
舞娘	舞娘 💃🏻
舞孃	舞孃 👯‍♀️
舞廳	舞廳 💃 🪩
舞會	舞會 👯‍♀️ 👯‍♂️
舞男	舞男 🕺🏻
舞台劇	舞台劇 🎭
舞蹈	舞蹈 👯‍♀️ 👯‍♂️ 💃 💃🏻 🩰
舞蹈員	舞蹈員 💃 🕺
舞蹈家	舞蹈家 💃
舞蹈彩排	舞蹈彩排 👯‍♀️ 👯‍♂️
舞蹈演出	舞蹈演出 👯‍♀️ 👯‍♂️
舞蹈鞋	舞蹈鞋 🩰
舞鞋	舞鞋 🩰
航天	航天 👨‍🚀 👩‍🚀
航天員	航天員 👨‍🚀 👩‍🚀
航班出發	航班出發 🛫
航班到站	航班到站 🛬
航班將啓程	航班將啓程 🛫
航班抵達	航班抵達 🛬
航班起飛	航班起飛 🛫
航班進港	航班進港 🛬
船塢	船塢 ⚓️
船帆	船帆 ⛵️
